Date,Close,Volume,Open,High,Low
12/04/2020,$182.21,6086157,$175.92,$183.81,$175.6236
12/03/2020,$174.63,2904107,$173.87,$175.08,$173.2801
12/02/2020,$173.87,1971044,$173.26,$174.42,$172.28
12/01/2020,$173.26,2710241,$175.39,$176.57,$172.94
11/30/2020,$173.59,2382647,$173.61,$174.875,$172.43
11/27/2020,$175.08,976859,$174.41,$175.9199,$173.88
11/25/2020,$174.63,2506613,$176.46,$176.48,$172.7801
11/24/2020,$176.9,3447899,$176.25,$178.32,$175.27
11/23/2020,$174.78,2405143,$173.76,$175.5,$173.24
11/20/2020,$172.23,2450417,$172.45,$173.12,$171.31
11/19/2020,$172.9,2012068,$172.5,$173.25,$170.71
11/18/2020,$172.74,3165091,$172.04,$175.3821,$172.04
11/17/2020,$171.91,2111211,$172.17,$172.48,$170.19
11/16/2020,$173.19,3902350,$175,$175,$171.83
11/13/2020,$171.71,2121205,$170.3,$172.22,$169.19
11/12/2020,$169.13,2186603,$168.83,$171.1,$167.65
11/11/2020,$169.46,2345505,$172.38,$172.7399,$167.47
11/10/2020,$172.3,3499082,$171.9,$174.99,$170.77
11/09/2020,$170.82,5969580,$174.03,$176.37,$170.12
11/06/2020,$161.29,2982993,$163.94,$165.54,$160.76
11/05/2020,$163.09,4821588,$157.67,$164.96,$157.6
11/04/2020,$155.23,9081678,$159.18,$162.3799,$155.23
11/03/2020,$167.69,4843562,$165,$169,$163.07
11/02/2020,$163.27,4072385,$159.2,$163.85,$157.65
10/30/2020,$157.05,4375326,$153.96,$157.29,$153.04
10/29/2020,$154.67,3867170,$150.6,$155.51,$149.6301
10/28/2020,$151.16,5645134,$153.8,$155.43,$150.52
10/27/2020,$157.91,4857859,$160.96,$161.85,$157.01
10/26/2020,$163.2,4506577,$166.64,$166.64,$160.83
10/23/2020,$168.59,2857252,$169.37,$170.65,$167.56
10/22/2020,$169.66,2357762,$167.98,$169.85,$166.89
10/21/2020,$167.4,2502007,$169.81,$170.52,$166.74
10/20/2020,$168.99,3008336,$168.2,$171.26,$167.91
10/19/2020,$167.53,2758144,$168.74,$170.02,$166.8
10/16/2020,$168.75,5571018,$167.25,$170.51,$166.6224
10/15/2020,$165.04,2958934,$160.27,$165.78,$160.15
10/14/2020,$163.61,4087557,$162.66,$164.8213,$162.5
10/13/2020,$162.12,3319232,$161.72,$163.18,$161.116
10/12/2020,$162.61,4279790,$159.97,$163.2,$159.52
10/09/2020,$158.94,4084211,$157.87,$159.39,$157.4
10/08/2020,$156.66,1843230,$155.75,$156.73,$154.24
10/07/2020,$154.77,2334454,$153.28,$156.06,$153.2
10/06/2020,$151.53,2559790,$154,$155.45,$151.28
10/05/2020,$153.49,2597661,$152.17,$154.45,$151.62
10/02/2020,$149.94,3220517,$144.27,$151.25,$143.75
10/01/2020,$146.71,2157410,$149.92,$150.31,$145.65
09/30/2020,$149.15,3642834,$148,$150.95,$147.735
09/29/2020,$147.41,1624154,$148.37,$148.97,$146.21
09/28/2020,$147.68,2212705,$148,$150.31,$147.41
09/25/2020,$145.91,1848864,$143.89,$146.7,$143.01
09/24/2020,$145.14,2138815,$144.02,$147.4386,$142.73
09/23/2020,$144.38,2420134,$147.48,$148.91,$143.6041
09/22/2020,$147.15,2579515,$145.01,$147.5,$144.501
09/21/2020,$145.33,4278168,$148.56,$149.5,$143.87
09/18/2020,$152.39,5113545,$153.68,$156.21,$152.0619
09/17/2020,$153.87,4487016,$149.85,$156.25,$149.15
09/16/2020,$151.11,3304216,$150,$151.98,$148.37
09/15/2020,$148.6,4092442,$154.2,$154.47,$148.3575
09/14/2020,$153.51,2569372,$154,$154.8,$152.205
09/11/2020,$153.83,3237065,$150.48,$154.4,$150.24
09/10/2020,$149.86,4386987,$152.01,$153.25,$148.75
09/09/2020,$152.69,5345097,$149.8,$155.475,$149.21
09/08/2020,$148.52,4775229,$147,$150.76,$145.72
09/04/2020,$148.18,5129423,$148.7,$150.78,$146.04
09/03/2020,$146.76,4479077,$148.59,$151.2,$145.3001
09/02/2020,$149.27,4515508,$146.87,$149.55,$146.4
09/01/2020,$146.05,2675700,$141.67,$146.12,$140.91
08/31/2020,$142.31,2886503,$143.5,$143.6,$142.27
08/28/2020,$143.63,3698733,$144.28,$145.85,$142.69
08/27/2020,$143.37,3010304,$142.13,$144.34,$141.28
08/26/2020,$141.83,2380282,$140.48,$142.44,$139.805
08/25/2020,$141.15,2467632,$142.67,$144.93,$140.54
08/24/2020,$141.68,2921741,$139.76,$142.25,$139.08
08/21/2020,$138.43,2524615,$136.8,$139,$136.8
08/20/2020,$137.48,2279982,$136.02,$137.98,$135.65
08/19/2020,$138.02,1849463,$138.5,$139.92,$137.46
08/18/2020,$138.37,1563172,$138.95,$140.11,$138.08
08/17/2020,$138.72,2284055,$140.15,$140.6007,$138.3
08/14/2020,$139.96,2038515,$139.45,$140.89,$138.77
08/13/2020,$140.67,2939915,$141.6,$142.7376,$139.77
08/12/2020,$142.57,2541382,$143.95,$144.165,$141.33
08/11/2020,$142.53,4206018,$144.02,$146.2,$142.29
08/10/2020,$142.02,5181635,$135.73,$142.16,$135.675
08/07/2020,$134.92,2223882,$134,$135.11,$132.5162
08/06/2020,$134.39,2446351,$134.52,$135.205,$133.695
08/05/2020,$134.97,2810166,$132.78,$135.94,$132.61
08/04/2020,$131.52,2301841,$131.37,$132.44,$130.67
08/03/2020,$131.78,2852684,$132.3,$133,$131.1
07/31/2020,$132.88,6782180,$132.43,$135.15,$130.21
07/30/2020,$136.73,3063503,$139.08,$139.1,$135.97
07/29/2020,$140.53,2338324,$138.58,$141.0835,$137.8
07/28/2020,$138.03,2029926,$138.94,$139.99,$137.92
07/27/2020,$139.89,2507222,$137.15,$140.34,$137.06
07/24/2020,$137.58,2036293,$137.2,$138.69,$136.85
07/23/2020,$136.6,1613733,$136.9,$137.5238,$135.71
07/22/2020,$136.98,2157207,$135.25,$137.87,$135.19
07/21/2020,$135.87,3227610,$134.77,$137.184,$134.4301
07/20/2020,$134.63,2478030,$135.76,$136.95,$134.255
07/17/2020,$136.9,2458342,$137.87,$138.43,$136.525
07/16/2020,$138.56,3621549,$138.3,$140.99,$137.595
07/15/2020,$138.36,4915229,$140.17,$140.17,$137.11
07/14/2020,$136.88,6540786,$130.32,$137.31,$129.23
07/13/2020,$130.57,3708394,$129.42,$132.0899,$128.85
07/10/2020,$128.01,2691466,$125.97,$128.23,$125.82
07/09/2020,$125.73,2663516,$127.54,$128.35,$125.115
07/08/2020,$128.13,2279934,$129.33,$129.33,$126.47
07/07/2020,$127.2,2018252,$127.74,$128.75,$126.8
07/06/2020,$129.43,2491938,$130.13,$130.5,$128.17
07/02/2020,$127.72,2527521,$128.25,$130.34,$127.19
07/01/2020,$126.06,2807787,$129.38,$129.4,$125.88
06/30/2020,$126.5,2778835,$124.01,$127.06,$124.01
06/29/2020,$125.25,2798657,$123.72,$126.04,$123.28
06/26/2020,$122.39,3645811,$124.33,$124.44,$121.45
06/25/2020,$124.71,2903449,$121.61,$124.83,$120.8
06/24/2020,$122.06,3766472,$124.79,$124.84,$121.83
06/23/2020,$126.25,2357094,$127.39,$127.57,$125.825
06/22/2020,$125.79,2806343,$126.36,$126.48,$124.6
06/19/2020,$127.46,6485013,$130,$130,$125.73
06/18/2020,$127.59,2467656,$127.14,$128.98,$126.7001
06/17/2020,$128.23,3228124,$130.16,$130.47,$127.76
06/16/2020,$130.11,6892353,$131.37,$132.44,$126.39
06/15/2020,$123.61,4094202,$118.51,$124.38,$118.01
06/12/2020,$123.15,4492689,$124.4,$125.165,$119.35
06/11/2020,$121.55,5969327,$126.41,$126.8448,$121.52
06/10/2020,$132.44,4018747,$133.72,$135.38,$130.555
06/09/2020,$134.19,3819615,$135.02,$135.41,$133.2101
06/08/2020,$137.72,4139216,$135.32,$139.94,$135.32
06/05/2020,$135.12,5591916,$137.85,$139.37,$133.39
06/04/2020,$128.96,3076685,$125.41,$129.03,$124.74
06/03/2020,$127.09,3712613,$125.45,$127.345,$125.01
06/02/2020,$123.32,2977504,$121.84,$123.82,$121.28
06/01/2020,$120.5,2133655,$119.86,$121.2,$117.61
05/29/2020,$120.13,4278095,$119.63,$120.71,$117.57
05/28/2020,$120.74,3744246,$124.75,$124.83,$120.28
05/27/2020,$122.42,4462678,$119.72,$122.4899,$119.53
05/26/2020,$117.41,4185148,$115.98,$118.5623,$115.98
05/22/2020,$112.47,2735070,$114.13,$114.16,$111.47
05/21/2020,$114.06,2342645,$114.95,$115.68,$113.82
05/20/2020,$115.69,3735708,$113.31,$117.48,$113.05
05/19/2020,$112.08,3404897,$114.95,$115.44,$112.01
05/18/2020,$115.02,5604429,$112.22,$115.66,$112.0061
05/15/2020,$107.92,6583120,$105.18,$107.99,$104.28
05/14/2020,$106.19,5542426,$102.5,$106.28,$100.22
05/13/2020,$104.48,5376118,$105.14,$105.29,$102.55
05/12/2020,$105,3874063,$109.11,$109.33,$105
05/11/2020,$108.61,4207282,$110.16,$110.77,$108.1801
05/08/2020,$112.11,3913422,$108.97,$112.2,$108.3026
05/07/2020,$107.29,4379182,$109.02,$110.0501,$106.78
05/06/2020,$107.67,4465270,$110.03,$110.24,$106.7
05/05/2020,$108.91,3477657,$109.24,$111.09,$108.74
05/04/2020,$107.72,4500672,$110.02,$110.28,$106.58
05/01/2020,$110.88,3960387,$114,$114.59,$110.57
04/30/2020,$116.38,4040514,$118,$118.25,$115.33
04/29/2020,$120.06,4261141,$116.96,$120.82,$116.53
04/28/2020,$115.46,5604649,$117.86,$118,$113.37
04/27/2020,$115.2,5344823,$110.85,$116.13,$109.73
04/24/2020,$114.04,3045999,$113.99,$114.38,$111.21
04/23/2020,$112.91,3545433,$111.33,$115.23,$110.95
04/22/2020,$110.64,3795100,$112.03,$112.1,$109.2128
04/21/2020,$109.85,5743280,$111.04,$111.04,$108.6
04/20/2020,$114.6,4083843,$114.44,$117.07,$112.12
04/17/2020,$116.3,4132254,$114.45,$116.54,$113.85
04/16/2020,$113.22,5926446,$111.85,$113.47,$108.86
04/15/2020,$111.53,5652807,$112.96,$113.1,$109.8
04/14/2020,$116.48,7166341,$116.5,$117.84,$114.51
04/13/2020,$114.14,10519610,$119.95,$120.05,$113.58
04/09/2020,$125.03,4753459,$128.65,$129.5998,$123.15
04/08/2020,$127.4,4686055,$122.99,$128.176,$121.04
04/07/2020,$121.92,8489853,$122.89,$128.8,$120.51
04/06/2020,$120.43,5785626,$120.04,$121.73,$118.13
04/03/2020,$114.67,5036565,$115.5,$116.84,$112.12
04/02/2020,$116.74,8106522,$111.23,$118.52,$111.13
04/01/2020,$111.35,6846994,$112.09,$116.75,$109.5
03/31/2020,$116.04,8979915,$110.73,$116.91,$110.26
03/30/2020,$111.71,5725565,$106.33,$112.84,$104.93
03/27/2020,$105.44,5746496,$104.43,$109.64,$103.4
03/26/2020,$110.5,6060704,$104.85,$110.97,$102.8927
03/25/2020,$104.67,6578066,$101.17,$108.5,$98.501
03/24/2020,$101.34,7417117,$96.06,$102.03,$95.17
03/23/2020,$91.85,6737514,$93.9,$96.244,$90.64
03/20/2020,$95.5,7650329,$103.12,$103.99,$94.16
03/19/2020,$103.01,6870804,$99.23,$104.4,$97.25
03/18/2020,$100.12,6995124,$93.99,$102.9514,$93.105
03/17/2020,$100.2,7206113,$96.01,$100.44,$92.97
03/16/2020,$93.41,9898962,$89,$105.85,$88.5
03/13/2020,$99.64,8718635,$98.39,$99.91,$90.14
03/12/2020,$92.26,10285930,$93.5,$94.28,$87.5
03/11/2020,$100.69,6546771,$103.8,$104.745,$100.07
03/10/2020,$106.49,8293227,$108.64,$109.06,$99.11
03/09/2020,$104.07,8636218,$112.99,$112.99,$104.03
03/06/2020,$121.41,5768074,$119,$121.85,$118.83
03/05/2020,$121.97,6015298,$123.15,$124.85,$121.24
03/04/2020,$127.4,5074885,$126.07,$127.44,$124.31
03/03/2020,$124.38,6358116,$127,$129.56,$123.7824
03/02/2020,$127.6,6100195,$125.05,$127.88,$123.005
02/28/2020,$124.24,8301938,$119.57,$124.24,$119.03
02/27/2020,$123.27,7368998,$125.6,$128.53,$123.22
02/26/2020,$128.25,3904420,$129.65,$130.99,$127.55
02/25/2020,$129,4840239,$132.97,$133.14,$128.25
02/24/2020,$132.17,4964814,$132.53,$133.8595,$132.05
02/21/2020,$137.21,2855843,$136.5,$137.44,$135.11
02/20/2020,$136.93,2678315,$136.26,$138.89,$136.2
02/19/2020,$136.86,2134929,$136.79,$137.2099,$136.06
02/18/2020,$136.58,3869820,$137.46,$138.57,$135.08
02/14/2020,$137.99,2813705,$139.49,$139.6155,$136.89
02/13/2020,$139.72,3318815,$140,$140.5,$138.43
02/12/2020,$139.59,3221976,$138.4,$139.94,$138.09
02/11/2020,$136.19,2381972,$135.49,$137.23,$135.06
02/10/2020,$134.32,2331632,$133.04,$134.33,$132.78
02/07/2020,$133.37,3812251,$136.04,$136.49,$133
02/06/2020,$137.25,2283759,$138.2,$138.33,$136.13
02/05/2020,$137.44,4448092,$135.55,$137.47,$135.44
02/04/2020,$133.51,3501629,$133,$134.78,$132.68
02/03/2020,$129.77,4385718,$131.44,$133.16,$129.3
01/31/2020,$131.35,6785669,$133.82,$134.99,$130.54
01/30/2020,$135.37,3862645,$134.76,$135.97,$132.91
01/29/2020,$135.78,2620618,$137.59,$137.76,$135.67
01/28/2020,$136.74,2763803,$137.02,$137.6,$135.62
01/27/2020,$135.73,2920525,$136.9,$137.81,$135.57
01/24/2020,$140.38,2526156,$142.55,$142.7,$139.26
01/23/2020,$142.75,3182744,$141.81,$143.21,$139.8
01/22/2020,$142.63,3602818,$146.25,$146.56,$142.52
01/21/2020,$145.85,2476809,$147.2,$147.87,$145.69
01/17/2020,$147.78,3331614,$147.21,$148.2742,$146.6
01/16/2020,$147.87,3070921,$146.43,$147.93,$146.24
01/15/2020,$145.57,2640634,$146.22,$146.74,$145.2
01/14/2020,$146.68,2743259,$147.45,$147.98,$146.31
01/13/2020,$146.82,3356908,$146.53,$146.83,$145.55
01/10/2020,$146.13,2393712,$147.45,$147.72,$145.83
01/09/2020,$147.31,2272709,$147.81,$147.969,$146.51
01/08/2020,$147.68,2153182,$146.83,$148.57,$146.4584
01/07/2020,$146.38,2852082,$147.35,$147.57,$145.51
01/06/2020,$148.34,2552146,$147.27,$148.56,$146.5408
01/03/2020,$148.44,3100588,$148.77,$149.96,$147.45
01/02/2020,$150.53,3311940,$149,$150.55,$147.977
12/31/2019,$147.68,1952450,$147.43,$148.23,$146.79
12/30/2019,$147.52,1789153,$148.42,$148.47,$147.01
12/27/2019,$148.28,1544462,$148.64,$148.9299,$147.99
12/26/2019,$148.22,1577267,$147.9,$148.23,$146.99
12/24/2019,$147.48,966205,$148.7,$148.8,$147.29
12/23/2019,$148.5,2348776,$147.68,$148.53,$146.78
12/20/2019,$147.57,6806221,$147.38,$147.77,$145.24
12/19/2019,$145.02,3577540,$146.98,$146.98,$144.3
12/18/2019,$147.12,2629925,$146.5,$147.3,$145.6
12/17/2019,$146.37,2850861,$145.5,$146.99,$145.46
12/16/2019,$145.36,2415585,$147.71,$148.3,$145.23
12/13/2019,$145.53,3311720,$146.8,$148.3999,$145.15
12/12/2019,$146.78,3716858,$143.54,$147.4,$143
12/11/2019,$144,2265798,$143.77,$144.62,$143.29
12/10/2019,$142.87,1888944,$142.69,$143.59,$141.75
12/09/2019,$142.83,1610790,$142.97,$143.28,$142.37
12/06/2019,$142.72,2271409,$142.91,$143.42,$142.17
12/05/2019,$141.05,2278450,$140.58,$141.12,$139.53
12/04/2019,$140.12,2484621,$140.98,$142.28,$140
12/03/2019,$140.06,3962727,$140.05,$140.43,$138.5604
12/02/2019,$142.96,2899535,$145.2,$146.04,$142.84
11/29/2019,$144.73,1652467,$144.19,$145.46,$143.79
11/27/2019,$145.69,2661396,$145.02,$145.72,$143.7
11/26/2019,$146.09,2468307,$146.4,$146.65,$145.49
11/25/2019,$146.42,3085159,$144.75,$146.57,$143.8
11/22/2019,$143.88,2258350,$143.92,$144.46,$143.03
11/21/2019,$143.36,3297688,$141.55,$143.94,$140.95
11/20/2019,$141.52,3484788,$142.45,$142.7,$140.1018
11/19/2019,$143.18,2085171,$144.35,$144.76,$142.76
11/18/2019,$143.59,2639044,$144.24,$144.78,$143.02
11/15/2019,$145.31,2827466,$144.56,$145.88,$144.51
11/14/2019,$143.44,2584145,$144.21,$145.34,$143.21
11/13/2019,$144.49,3226768,$144.36,$145.86,$143.69
11/12/2019,$146.34,2846407,$148.11,$148.4699,$146.02
11/11/2019,$148,2205323,$146.74,$148.15,$146.61
11/08/2019,$148.16,2778100,$146.66,$148.18,$145.8
11/07/2019,$147.01,3816745,$147.39,$148.405,$146.7508
11/06/2019,$145.49,3736631,$146.47,$146.47,$144.66
11/05/2019,$146.37,4516698,$146.86,$148,$145.665
11/04/2019,$146.92,5437838,$145.35,$147,$145.02
11/01/2019,$144.49,6220185,$139.37,$144.61,$139.23
10/31/2019,$137.8,4037595,$139.37,$140.34,$136.3909
10/30/2019,$140.34,3948056,$141,$141,$139.61
10/29/2019,$141.33,4427934,$139.38,$141.45,$138.7701
10/28/2019,$140.06,6174009,$139.97,$141.63,$138.87
10/25/2019,$139.73,8319459,$135,$139.98,$134.85
10/24/2019,$133.85,3935579,$135.09,$135.29,$132.3834
10/23/2019,$135.34,11307590,$134.23,$135.99,$130.7
10/22/2019,$133.69,4744362,$132.59,$134.26,$130.94
10/21/2019,$132.23,4273117,$131.95,$133.45,$131.5
10/18/2019,$130.71,4330724,$130.15,$132.03,$129.99
10/17/2019,$132.07,3425488,$130.97,$132.86,$130.18
10/16/2019,$130.19,3064010,$131,$132.81,$130.11
10/15/2019,$131.03,3298517,$127.99,$131.68,$127.65
10/14/2019,$128.38,2885247,$126.81,$128.56,$126.01
10/11/2019,$128.4,6776172,$125.61,$130.38,$125.4
10/10/2019,$122.69,3284202,$120.04,$123.03,$119.76
10/09/2019,$119.44,2638282,$119.49,$120.06,$118
10/08/2019,$117.97,3550934,$118.79,$119.2,$117.69
10/07/2019,$120.25,2375347,$120.85,$121.7,$119.75
10/04/2019,$121.04,2474888,$119.72,$121.15,$119.35
10/03/2019,$120.04,3168153,$119.34,$120.06,$117.25
10/02/2019,$119.96,4304179,$121.15,$121.85,$119.34
10/01/2019,$122.37,3740091,$127.4,$128.5,$122.3
09/30/2019,$126.31,2804050,$126.34,$127.095,$125.88
09/27/2019,$126.59,2214299,$127,$127.38,$125.66
09/26/2019,$126.39,2539176,$126.79,$126.92,$125.65
09/25/2019,$126.61,2383176,$125.85,$126.82,$125.02
09/24/2019,$125.99,3447414,$128.74,$129,$125.57
09/23/2019,$128.42,2831819,$127.34,$128.88,$126.34
09/20/2019,$128.16,6438036,$130.01,$130.99,$127.87
09/19/2019,$130.12,2735957,$131.47,$132.03,$129.87
09/18/2019,$131.07,3022901,$131.63,$132.215,$129.72
09/17/2019,$132.17,2904129,$132.59,$132.76,$131.19
09/16/2019,$133.15,2876495,$132.99,$133.7999,$131.99
09/13/2019,$133.78,3704948,$132.8,$133.99,$131.13
09/12/2019,$131.75,5594600,$132,$132.69,$130.07
09/11/2019,$133.09,7592635,$130.85,$133.19,$129.47
09/10/2019,$130.29,8479717,$127.26,$130.29,$127.22
09/09/2019,$127.25,4433325,$123.39,$127.39,$123.2
09/06/2019,$122.7,3315703,$123.71,$124.34,$122.46
09/05/2019,$122.99,5357890,$120.5,$124.24,$120.5
09/04/2019,$119.1,3702307,$118.42,$119.24,$118.26
09/03/2019,$117.03,3781536,$117.9,$117.9,$115.4
08/30/2019,$119,2912975,$119.02,$119.59,$118.45
08/29/2019,$117.77,3447962,$116.62,$118.13,$116.49
08/28/2019,$114.86,3195047,$112.86,$114.95,$111.75
08/27/2019,$113.38,3161180,$115.16,$115.46,$113.1507
08/26/2019,$114.42,5201870,$115.06,$115.67,$113.84
08/23/2019,$114.06,6105282,$116.25,$116.9,$113.32
08/22/2019,$117.89,2120512,$118.33,$118.9356,$117.22
08/21/2019,$117.68,2783752,$118,$119.32,$117.54
08/20/2019,$116.67,2402447,$117.59,$117.79,$116.466
08/19/2019,$117.36,2631016,$118.22,$118.49,$116.71
08/16/2019,$116.43,3551929,$116.25,$117.87,$115.92
08/15/2019,$115.25,4171878,$115.08,$115.6,$113.9703
08/14/2019,$115.21,5543082,$116.58,$116.9,$115.04
08/13/2019,$119.01,4363016,$116.94,$122,$116.79
08/12/2019,$116.72,4405657,$118.95,$119.03,$116.0702
08/09/2019,$119.38,3805602,$121.51,$121.7,$118.81
08/08/2019,$122.02,3734773,$121,$122.1,$120.37
08/07/2019,$120.78,5048726,$120,$121.2,$118.65
08/06/2019,$122.08,3713912,$122.78,$123.65,$120.64
08/05/2019,$121.65,5482488,$122.11,$122.81,$120.33
08/02/2019,$124.54,5968613,$126.55,$126.8,$123.5
08/01/2019,$126.79,5530111,$131.64,$133.19,$126.42
07/31/2019,$131.67,4321957,$132.9,$134.37,$131.01
07/30/2019,$132.95,3257181,$133.32,$133.575,$131.49
07/29/2019,$134.46,2715564,$133.49,$134.65,$132.85
07/26/2019,$132.92,4237994,$134.45,$134.7254,$132.63
07/25/2019,$134.71,4823165,$131.08,$134.9,$131.01
07/24/2019,$131.91,12664910,$130.98,$134.31,$128.45
07/23/2019,$138.1,4122180,$135.93,$138.225,$135.53
07/22/2019,$135.24,3267904,$136.37,$136.66,$134.6
07/19/2019,$136.23,4837056,$134.22,$137.0451,$134.22
07/18/2019,$134.89,3552126,$134.87,$135.9302,$134.04
07/17/2019,$135.73,3750197,$138.2,$138.5095,$135.73
07/16/2019,$139.09,4051572,$139.41,$140.62,$138.16
07/15/2019,$139.64,4498676,$138.38,$139.9938,$138.265
07/12/2019,$138.36,4149828,$134.71,$138.38,$134.6
07/11/2019,$133.96,3164362,$133.2,$134.01,$132.59
07/10/2019,$132.64,3933317,$134.73,$135.49,$132.55
07/09/2019,$134.29,2618659,$134.11,$134.44,$133.35
07/08/2019,$134.84,2742052,$135.15,$136.13,$134.43
07/05/2019,$135.49,3072084,$134.43,$135.59,$133.22
07/03/2019,$135.59,2538551,$136.44,$136.48,$134.33
07/02/2019,$135.85,3205247,$136.6,$136.99,$135.07
07/01/2019,$136.6,4846206,$139.3,$140.17,$134.97
06/28/2019,$136.29,10469430,$136,$137.27,$136
06/27/2019,$135.5,3594441,$135.7,$136.01,$133.97
06/26/2019,$135.15,3343653,$134.26,$135.65,$134.175
06/25/2019,$133.71,3751778,$134.58,$134.91,$132.63
06/24/2019,$134.37,3197867,$133.64,$134.95,$133.55
06/21/2019,$133.89,5742483,$133.35,$135.25,$132.55
06/20/2019,$133.63,3803617,$132.9,$133.8,$131.51
06/19/2019,$130.61,3847212,$130.32,$131.54,$129.87
06/18/2019,$130.33,4756118,$128.4,$131.35,$128.21
06/17/2019,$127.32,2607918,$127.21,$128.23,$126.68
06/14/2019,$127.23,2530176,$126.61,$127.65,$125.5
06/13/2019,$127.17,3495200,$127.35,$128.4,$126.76
06/12/2019,$127.1,3034623,$126.75,$127.52,$126.08
06/11/2019,$127.28,4516322,$129,$129.6,$126.96
06/10/2019,$125.74,3705109,$125.47,$127.28,$125.24
06/07/2019,$124.46,2547716,$124.38,$125.63,$124.08
06/06/2019,$123.39,3295687,$123.1,$123.95,$122.2342
06/05/2019,$123.12,3598662,$123.4,$123.64,$121.96
06/04/2019,$122.08,4060408,$121.81,$122.77,$120.75
06/03/2019,$120.65,4161778,$119.91,$121.69,$119.76
05/31/2019,$119.81,4711664,$119.79,$120.7491,$118.74
05/30/2019,$121.84,2878304,$121.61,$122.6778,$121.2775
05/29/2019,$121.48,5330040,$120.5,$122.825,$120.26
05/28/2019,$121.59,4889389,$122.9,$123.46,$121.51
05/24/2019,$122.9,3802541,$123.52,$124.08,$122.21
05/23/2019,$122.26,4964856,$122.1,$123.76,$121.41
05/22/2019,$123.56,4620431,$124.25,$125.4393,$123.52
05/21/2019,$124.95,5492942,$123.33,$125.071,$122.72
05/20/2019,$122.43,6312469,$121.56,$123.025,$121.31
05/17/2019,$122.76,6122573,$124.38,$125.53,$122.315
05/16/2019,$126.61,4316590,$128.43,$128.53,$126.415
05/15/2019,$127.3,2875870,$125.91,$127.96,$124.98
05/14/2019,$127.47,4019072,$126.5,$128.555,$125.7
05/13/2019,$125.3,8580682,$127.51,$127.52,$124.08
05/10/2019,$131.34,5240634,$130.53,$131.73,$127.92
05/09/2019,$131.2,5906152,$130.22,$131.68,$128.18
05/08/2019,$131.95,4140454,$133.02,$134.42,$131.79
05/07/2019,$133.67,5622885,$135.2,$136,$132.06
05/06/2019,$136.76,4866540,$134.78,$137.49,$134.31
05/03/2019,$139.06,4154832,$136.12,$139.2,$135.8
05/02/2019,$135.17,5405699,$138.52,$138.54,$134.38
05/01/2019,$138.15,3652030,$139.58,$139.93,$137.64
04/30/2019,$139.42,3861118,$139.99,$140,$137.58
04/29/2019,$139.02,3151643,$139.5,$140.45,$138.82
04/26/2019,$139.03,5119159,$136.56,$139.03,$135.89
04/25/2019,$136.13,5094542,$137.05,$137.46,$134.09
04/24/2019,$137.73,8692313,$139.75,$140.3,$136.56
04/23/2019,$142.03,5924502,$142,$143.13,$141.44
04/22/2019,$142.38,3637368,$142.95,$143.18,$141.43
04/18/2019,$143.36,4503129,$142.8,$144.77,$142.42
04/17/2019,$142.74,3467591,$143,$144.495,$142.46
04/16/2019,$142.03,2672612,$140.56,$142.21,$139.59
04/15/2019,$140.25,3029587,$141.67,$142.43,$139.67
04/12/2019,$141.2,4379330,$141,$141.92,$139.81
04/11/2019,$138.87,2760552,$137.59,$139.585,$136.98
04/10/2019,$137.53,3310581,$137.16,$138.2099,$136.28
04/09/2019,$136.35,3315292,$138.65,$138.905,$136.07
04/08/2019,$139.82,2497278,$140,$140.12,$138.61
04/05/2019,$140.36,2811905,$141.1,$141.15,$139.92
04/04/2019,$140.13,2961357,$139.14,$140.87,$139
04/03/2019,$139.26,4819198,$139.85,$140.55,$138.41
04/02/2019,$140.19,2527234,$140.15,$140.69,$139.23
04/01/2019,$140.25,4972941,$137.69,$140.37,$136.32
03/29/2019,$135.49,4680811,$134,$136.28,$133.62
03/28/2019,$132.37,2435244,$131.9,$132.8,$131.16
03/27/2019,$131.2,2378317,$132.27,$132.47,$130.25
03/26/2019,$131.84,2638151,$132.69,$133.56,$131.13
03/25/2019,$131.38,3199830,$129.59,$132,$129.23
03/22/2019,$129.77,5738161,$132.99,$133.3,$129.49
03/21/2019,$134.06,2635654,$132.16,$134.6,$132.01
03/20/2019,$133.01,3521405,$133.83,$134.15,$132.06
03/19/2019,$134.15,3306398,$135.35,$135.71,$133.51
03/18/2019,$134.1,4085630,$132.7,$134.2,$132.53
03/15/2019,$132.67,7047668,$133.87,$134.53,$131.9808
03/14/2019,$133.69,3742181,$132.84,$134.07,$132.02
03/13/2019,$133.5,4262941,$133.98,$134.31,$132.69
03/12/2019,$132.48,4207982,$133.24,$133.38,$131.92
03/11/2019,$133.11,3909439,$131.91,$133.4,$131.595
03/08/2019,$131.35,4236361,$130.5,$132.13,$130.23
03/07/2019,$132.8,4287725,$134.38,$134.81,$131.62
03/06/2019,$134.83,3882888,$137.54,$137.6589,$134.73
03/05/2019,$137.14,3083540,$138.06,$138.46,$137
03/04/2019,$138.35,3813252,$138.8,$139.7704,$137.095
03/01/2019,$137.47,3790443,$138.86,$139.4999,$136.94
02/28/2019,$137.34,3870606,$138.55,$139,$137.14
02/27/2019,$139.58,3440339,$137.86,$139.64,$137.14
02/26/2019,$137.98,7258008,$136.53,$139.03,$135.27
02/25/2019,$141.41,4439902,$140.99,$142.55,$140.18
02/22/2019,$138.68,3483287,$138.78,$139.69,$137.93
