Date,Close,Volume,Open,High,Low
01/26/2021,$294.3633,69394807,$297.1266,$298.6333,$290.5333
01/25/2021,$293.6,123520212,$285,$300.1333,$279.6067
01/22/2021,$282.2133,60199506,$278.1033,$282.6666,$276.2066
01/21/2021,$281.6633,61794396,$285,$285.2399,$280.4733
01/20/2021,$283.4833,76997648,$286.2466,$286.5,$279.0933
01/19/2021,$281.5166,76100948,$279.2666,$283.3333,$277.6666
01/15/2021,$275.3866,116332812,$284,$286.6333,$273.0333
01/14/2021,$281.6666,93798999,$281.13,$287.6666,$279.5833
01/13/2021,$284.8033,99937510,$284.2533,$286.8233,$277.3333
01/12/2021,$283.1466,138812174,$277,$289.3333,$275.78
01/11/2021,$270.3966,178662468,$283.1333,$284.81,$267.874
01/08/2021,$293.34,225166613,$285.3333,$294.83,$279.4633
01/07/2021,$272.0133,154496865,$259.21,$272.33,$258.4
01/06/2021,$251.9933,134099923,$252.83,$258,$249.7
01/05/2021,$245.0366,96735520,$241.22,$246.9466,$239.7333
01/04/2021,$243.2566,145914585,$239.82,$248.1633,$239.0631
12/31/2020,$235.2233,148949805,$233.33,$239.5733,$230.3733
12/30/2020,$231.5933,128538073,$224,$232.2,$222.7867
12/29/2020,$221.9966,68732437,$220.3333,$223.3,$218.3333
12/28/2020,$221.23,96835690,$224.8366,$227.1333,$220.2666
12/24/2020,$220.59,68596717,$214.33,$222.03,$213.6666
12/23/2020,$215.3266,99518920,$210.7333,$217.1666,$207.5233
12/22/2020,$213.4466,155584936,$216,$216.6266,$204.7433
12/21/2020,$216.62,174135797,$222.08,$222.8333,$215.3566
12/18/2020,$231.6666,666378667,$222.9666,$231.6666,$209.5133
12/17/2020,$218.6333,168810437,$209.3966,$219.6066,$206.5
12/16/2020,$207.59,126287443,$209.41,$210.8333,$201.6666
12/15/2020,$211.0833,135670694,$214.4266,$215.6333,$207.9333
12/14/2020,$213.2766,156121966,$206.3333,$214.2499,$203.4
12/11/2020,$203.33,139424924,$205.0033,$208,$198.9333
12/10/2020,$209.0233,201249470,$191.4566,$209.25,$188.78
12/09/2020,$201.4933,213873591,$217.8966,$218.1066,$196
12/08/2020,$216.6266,192795109,$208.5016,$217.0933,$206.1666
12/07/2020,$213.92,168929147,$201.6399,$216.2618,$201.0166
12/04/2020,$199.68,88203939,$197.0033,$199.68,$195.1666
12/03/2020,$197.7933,127656013,$196.6733,$199.6566,$194.1433
12/02/2020,$189.6066,143326964,$185.48,$190.5133,$180.4033
12/01/2020,$194.92,121148502,$199.1966,$199.2833,$190.6833
11/30/2020,$189.2,189009169,$200.7366,$202.6,$184.8366
11/27/2020,$195.2533,112683251,$193.72,$199.5933,$192.8166
11/25/2020,$191.3333,146790495,$183.3533,$191.3333,$181.79
11/24/2020,$185.1266,160945486,$180.1333,$186.6633,$175.4
11/23/2020,$173.95,150780915,$167.8333,$175.3333,$167.2633
11/20/2020,$163.2033,98735770,$165.9967,$167.5,$163.02
11/19/2020,$166.4233,187426069,$164,$169.537,$162.5233
11/18/2020,$162.2133,234132083,$149.45,$165.3333,$147.8334
11/17/2020,$147.2033,183564858,$153.39,$154,$144.3367
11/16/2020,$136.03,80515928,$136.31,$137.4833,$134.6956
11/13/2020,$136.1667,59491056,$136.95,$137.5106,$133.8867
11/12/2020,$137.2533,59821506,$138.35,$141,$136.5067
11/11/2020,$139.0433,52073165,$138.8167,$139.565,$136.86
11/10/2020,$136.7867,90852669,$140.03,$140.03,$132.01
11/09/2020,$140.42,104499100,$146.5,$150.8333,$140.3333
11/06/2020,$143.3167,65118037,$145.3667,$145.5233,$141.4267
11/05/2020,$146.03,85243569,$142.7667,$146.6667,$141.3334
11/04/2020,$140.3267,96429190,$143.54,$145.1333,$139.0333
11/03/2020,$141.3,103055170,$136.5767,$142.59,$135.5633
11/02/2020,$133.5033,87063369,$131.3333,$135.66,$130.7667
10/30/2020,$129.3467,127762933,$135.6318,$135.8638,$126.37
10/29/2020,$136.9433,67965937,$136.6533,$139.3533,$135.4867
10/28/2020,$135.34,76354238,$138.8267,$139.5333,$135.3333
10/27/2020,$141.56,68059537,$141.2533,$143.5,$140.0333
10/26/2020,$140.0933,84717488,$137.21,$141.92,$136.6667
10/23/2020,$140.21,101150950,$140.6133,$140.962,$135.7934
10/22/2020,$141.93,119979582,$147.3067,$148.41,$141.5033
10/21/2020,$140.88,97111390,$140.9,$144.3167,$140.4167
10/20/2020,$140.6467,94968879,$143.9167,$143.9167,$139.6834
10/19/2020,$143.61,108863531,$148.7467,$149,$142.9567
10/16/2020,$146.5567,98327650,$151.48,$151.9833,$146.2833
10/15/2020,$149.6267,107017061,$150.1033,$152.19,$147.5
10/14/2020,$153.7667,144136184,$149.9267,$155.3,$149.1167
10/13/2020,$148.8833,103391020,$147.7833,$149.63,$145.5333
10/12/2020,$147.4333,116373402,$147.3333,$149.58,$146.1933
10/09/2020,$144.6667,86776989,$143.3767,$144.8633,$142.1534
10/08/2020,$141.9733,121263372,$146.1467,$146.3333,$141.7667
10/07/2020,$141.7667,129383143,$139.9567,$143.3,$137.9483
10/06/2020,$137.9933,147438795,$141.2633,$142.9266,$135.35
10/05/2020,$141.8933,134168383,$141.1167,$144.5467,$139.7767
10/02/2020,$138.3633,214290111,$140.4633,$146.3767,$138.3333
10/01/2020,$149.3867,152224365,$146.92,$149.6267,$144.8067
09/30/2020,$143.0033,144436724,$140.44,$144.6433,$140.1567
09/29/2020,$139.69,151024215,$138.6667,$142.8333,$137.2
09/28/2020,$140.4,149158695,$141.54,$142.6933,$138.5167
09/25/2020,$135.78,201625400,$131.1567,$136.2441,$130.4333
09/24/2020,$129.2633,289683209,$121.2667,$133.1667,$117.1
09/23/2020,$126.7867,285222569,$135.0533,$137.3833,$125.2934
09/22/2020,$141.41,238742424,$143.2,$145.92,$139.2
09/21/2020,$149.7967,328430433,$151.0433,$151.8933,$135.69
09/18/2020,$147.3833,259220486,$149.3133,$150.3333,$142.9333
09/17/2020,$141.1433,230337503,$138.5333,$145.93,$136
09/16/2020,$147.2533,217640302,$146.6233,$152.5967,$145.1033
09/15/2020,$149.92,291894719,$145.52,$153.98,$143.5667
09/14/2020,$139.8733,249061855,$126.9833,$140,$124.4333
09/11/2020,$124.24,182152398,$127.3133,$127.5,$120.1667
09/10/2020,$123.78,254791855,$128.7367,$132.9967,$120.1867
09/09/2020,$122.0933,238397334,$118.8667,$123,$113.8367
09/08/2020,$110.07,346397135,$118.6667,$122.9133,$109.96
09/04/2020,$139.44,330965733,$134.27,$142.6667,$124.0067
09/03/2020,$135.6667,262788296,$135.7433,$143.9333,$134
09/02/2020,$149.1233,288528419,$159.6633,$159.68,$135.0402
09/01/2020,$158.35,270358287,$167.38,$167.4966,$156.8367
08/31/2020,$166.1067,355123236,$148.2033,$166.7133,$146.7033
08/28/2020,$147.5601,301217549,$153.0081,$154.5661,$145.7681
08/27/2020,$149.2501,355395422,$145.3641,$153.0401,$142.8334
08/26/2020,$143.5447,213590593,$137.3334,$144.4001,$136.9087
08/25/2020,$134.8894,159883270,$131.6594,$135.1967,$131.2001
08/24/2020,$134.2801,300954150,$141.7517,$141.9334,$128.5014
08/21/2020,$136.6654,322343239,$136.3174,$139.6994,$135.0034
08/20/2020,$133.4554,309176845,$124.0454,$134.7994,$123.8041
08/19/2020,$125.2354,183079858,$124.3334,$127.4001,$122.7474
08/18/2020,$125.8061,247117226,$126.5994,$128.2601,$123.0074
08/17/2020,$122.3761,303634648,$111.8001,$123.0574,$111.5221
08/14/2020,$110.0474,188664056,$110.9994,$111.2534,$108.4427
08/13/2020,$108.0667,306379497,$107.4001,$110.0787,$104.4841
08/12/2020,$103.6507,328482286,$98,$105.6667,$95.6667
08/11/2020,$91.626,129387445,$93.0667,$94.6667,$91
08/10/2020,$94.5714,112833904,$96.5334,$97.1667,$92.3894
08/07/2020,$96.8474,133446233,$99.9692,$99.9834,$94.334
08/06/2020,$99.3054,89884650,$99.3887,$101.1541,$98.484
08/05/2020,$99.0014,74670188,$99.5327,$99.9893,$97.8874
08/04/2020,$99.1334,126224787,$99.6674,$101.8274,$97.4667
08/03/2020,$99,132140124,$96.6134,$100.6541,$96.2923
07/31/2020,$95.384,183704308,$101.0001,$101.1367,$94.732
07/30/2020,$99.166,114315528,$99.2,$100.8827,$98.0667
07/29/2020,$99.9407,141403324,$100.0667,$102.3207,$99.1334
07/28/2020,$98.4327,237130381,$100.2667,$104.3134,$98.2947
07/27/2020,$102.6401,240729930,$95.6667,$103.1961,$94.2001
07/24/2020,$94.4667,290949155,$94.4007,$97.6667,$91.1027
07/23/2020,$100.8714,364927318,$111.9301,$112.6001,$98.718
07/22/2020,$106.1554,212416094,$106.6001,$108.4281,$104.1334
07/21/2020,$104.5574,242359079,$109.3287,$111.6667,$103.8667
07/20/2020,$109.5334,256820422,$101.2674,$110.0001,$99.2
07/17/2020,$100.0561,139949510,$100.8967,$102.5007,$99.3334
07/16/2020,$100.0427,214511743,$98.4774,$102.1141,$97.7334
07/15/2020,$103.0674,245517327,$102.8667,$103.3334,$97.1334
07/14/2020,$101.1201,351271924,$103.7334,$106.0001,$95.4
07/13/2020,$99.804,584780108,$110.6001,$119.6661,$98.0741
07/10/2020,$102.9767,350063075,$93.0667,$103.2611,$91.7341
07/09/2020,$92.952,175763912,$93.1327,$93.904,$90.0854
07/08/2020,$91.0587,244669528,$93.6667,$94.484,$87.4227
07/07/2020,$92.6574,322344739,$93.6674,$95.3,$89.114
07/06/2020,$91.4387,308547746,$85.1127,$91.8527,$84.403
07/02/2020,$80.5774,258751671,$81.432,$81.8667,$79.04
07/01/2020,$74.642,199903400,$72.2,$75.6887,$72.0334
06/30/2020,$71.9874,253777373,$67.1,$72.5127,$66.9154
06/29/2020,$67.29,135395992,$64.6007,$67.3334,$63.2347
06/26/2020,$63.9827,132823554,$66.3187,$66.3334,$63.658
06/25/2020,$65.732,138818166,$63.618,$65.732,$62.4767
06/24/2020,$64.0567,164393768,$66.274,$66.7257,$63.5428
06/23/2020,$66.7854,95479017,$66.592,$67.4667,$66.2674
06/22/2020,$66.288,95435202,$66.6634,$67.2587,$66.0014
06/19/2020,$66.7267,130196170,$67.5187,$67.7314,$66.0894
06/18/2020,$66.9307,146278967,$66.8667,$67.9467,$66.2981
06/17/2020,$66.1194,148361926,$65.8474,$67,$65.5048
06/16/2020,$65.4754,210766095,$67.4567,$67.5254,$64.1594
06/15/2020,$66.06,235457582,$61.186,$66.5894,$60.5667
06/12/2020,$62.352,251450424,$65.3334,$65.8654,$60.84
06/11/2020,$64.856,238747081,$66.0134,$67.9307,$64.8
06/10/2020,$68.3367,278451011,$66.1254,$68.4987,$65.5
06/09/2020,$62.7114,170822165,$62.6674,$63.6294,$61.5954
06/08/2020,$63.328,212620844,$61.2667,$63.3334,$60.6107
06/05/2020,$59.044,117178696,$58.5227,$59.1014,$57.7467
06/04/2020,$57.6254,133315628,$59.3254,$59.7167,$57.2294
06/03/2020,$58.864,119241975,$59.208,$59.8627,$58.6734
06/02/2020,$58.7707,203483898,$59.6467,$60.5774,$58.0667
06/01/2020,$59.8734,226279387,$57.2,$59.9334,$56.94
05/29/2020,$55.6667,177187261,$53.9167,$55.6667,$53.614
05/28/2020,$53.7207,109136555,$54.234,$54.9834,$53.446
05/27/2020,$54.682,173242863,$54.724,$55.1807,$52.3334
05/26/2020,$54.5914,121345979,$55.6334,$55.64,$54.3804
05/22/2020,$54.4587,149812050,$54.8116,$55.452,$54.1334
05/21/2020,$55.1734,183818608,$54.4,$55.5,$53.0667
05/20/2020,$54.3707,109639010,$54.7,$55.0667,$54.12
05/19/2020,$53.8674,144547758,$54.3447,$54.8047,$53.7387
05/18/2020,$54.242,175471412,$55.1854,$55.648,$53.592
05/15/2020,$53.278,157776371,$52.69,$53.6699,$52.4368
05/14/2020,$53.5554,205232747,$52,$53.5574,$50.9334
05/13/2020,$52.7307,285982207,$54.722,$55.0667,$50.8867
05/12/2020,$53.9607,238603531,$55.1334,$56.2194,$53.8667
05/11/2020,$54.086,247793876,$52.7007,$54.9334,$52.3334
05/08/2020,$54.628,241951229,$52.918,$54.9334,$52.4674
05/07/2020,$52.0027,172915264,$51.814,$53.0934,$51.49
05/06/2020,$52.172,166848367,$51.7667,$52.6534,$50.7407
05/05/2020,$51.214,254874773,$52.6527,$53.2614,$50.812
05/04/2020,$50.746,288556206,$46.7334,$50.8,$46.5334
05/01/2020,$46.7547,487976906,$50.3334,$51.518,$45.536
04/30/2020,$52.1254,427077536,$57.0127,$57.988,$50.9
04/29/2020,$53.3674,243239578,$52.678,$53.5467,$52.2107
04/28/2020,$51.2747,228329286,$53.0427,$53.6667,$50.446
04/27/2020,$53.25,310221445,$49.174,$53.2994,$49
04/24/2020,$48.3434,198564051,$47.3874,$48.7154,$46.5454
04/23/2020,$47.042,198550401,$48.5067,$48.9334,$46.8754
04/22/2020,$48.8074,213372343,$46.932,$48.9334,$45.914
04/21/2020,$45.7814,303136198,$48.6747,$50.222,$44.9194
04/20/2020,$49.7574,221195439,$48.8467,$51.038,$47.4807
04/17/2020,$50.2594,196923352,$51.4854,$51.6634,$49.844
04/16/2020,$49.6807,309867745,$47.796,$50.63,$47.1144
04/15/2020,$48.6554,353654823,$49.4667,$50.2087,$47.3334
04/14/2020,$47.326,458647421,$46.598,$49.4587,$46.162
04/13/2020,$43.3967,337131131,$39.344,$43.4667,$38.702
04/09/2020,$38.2,204749898,$37.4727,$38.3455,$37.1407
04/08/2020,$36.5894,189840205,$36.9467,$37.1472,$35.5554
04/07/2020,$36.3634,268796566,$36.3334,$37.6667,$35.4894
04/06/2020,$34.416,223527488,$34.08,$34.7334,$33.1973
04/03/2020,$32.0007,338431031,$33.9667,$34.366,$31.226
04/02/2020,$30.298,297876301,$32.0687,$32.9507,$29.76
04/01/2020,$32.104,200297600,$33.6,$34.2637,$31.6733
03/31/2020,$34.9334,266572217,$33.4167,$36.1974,$33.1333
03/30/2020,$33.4754,179970960,$34.0174,$34.4432,$32.7487
03/27/2020,$34.2907,215661042,$33.6667,$35.0534,$32.9353
03/26/2020,$35.2107,261331069,$36.4927,$37.3334,$34.15
03/25/2020,$35.95,318341091,$36.35,$37.1334,$34.074
03/24/2020,$33.6667,343427378,$31.82,$34.246,$31.6
03/23/2020,$28.9527,246818127,$28.9067,$29.4667,$27.3667
03/20/2020,$28.502,424282288,$29.2133,$31.8,$28.386
03/19/2020,$28.5093,452931674,$24.9798,$30.1333,$23.8973
03/18/2020,$24.0813,356792222,$25.9333,$26.9907,$23.3673
03/17/2020,$28.68,359918520,$29.334,$31.4567,$26.4
03/16/2020,$29.6713,307341746,$31.3,$32.9913,$29.478
03/13/2020,$36.4414,339603580,$39.6667,$40.5047,$33.4667
03/12/2020,$37.37,283635608,$38.726,$39.6334,$36.4167
03/11/2020,$42.282,201203749,$42.68,$43.572,$40.8667
03/10/2020,$43.022,233916483,$43.962,$44.5334,$40.5334
03/09/2020,$40.5334,256105972,$40.3594,$44.1999,$40.3334
03/06/2020,$46.8987,189943705,$46.0003,$47.1334,$45.618
03/05/2020,$48.3027,162789819,$48.2514,$49.7167,$47.8714
03/04/2020,$49.9667,225734587,$50.9307,$51.1014,$48.3157
03/03/2020,$49.7007,386759807,$53.6667,$53.7987,$47.7407
03/02/2020,$49.5747,302924699,$47.4174,$49.5794,$45.778
02/28/2020,$44.5327,368462366,$41.98,$46.0347,$40.768
02/27/2020,$45.2667,364157218,$48.6667,$49.318,$44.6
02/26/2020,$51.92,212307494,$52.1667,$54.2207,$51.7407
02/25/2020,$53.3274,259357070,$56.6,$57.1067,$52.4667
02/24/2020,$55.586,227882286,$55.9334,$57.5667,$54.8134
02/21/2020,$60.0667,215091642,$60.4654,$60.8707,$58.6967
02/20/2020,$59.9607,264523218,$60.7967,$60.8,$57.3294
02/19/2020,$61.1614,381344209,$61.5667,$62.9854,$60.068
02/18/2020,$57.2267,250475425,$56.1067,$57.3334,$55.4907
02/14/2020,$53.3354,235405532,$52.4814,$54.198,$52.3667
02/13/2020,$53.6,394340053,$49.456,$54.5334,$49
02/12/2020,$51.1527,180336960,$51.858,$52.65,$50.8914
02/11/2020,$51.6254,175461962,$51.2527,$52.2338,$50.5334
02/10/2020,$51.4187,370337215,$53.3334,$54.666,$50.16
02/07/2020,$49.8714,255952672,$48.7034,$51.3167,$48.6667
02/06/2020,$49.9307,598210951,$46.6614,$53.0554,$45.8
02/05/2020,$48.98,726357237,$54.884,$56.3987,$46.9407
02/04/2020,$59.1374,914080943,$58.864,$64.5994,$55.592
02/03/2020,$52,708502146,$44.9127,$52.4094,$44.9014
01/31/2020,$43.3714,235788932,$42.6667,$43.5334,$42.168
01/30/2020,$42.7207,435084982,$42.1614,$43.392,$41.2
01/29/2020,$38.7327,273249913,$38.3794,$39.32,$37.8287
01/28/2020,$37.7934,176827262,$37.8994,$38.454,$37.2054
01/27/2020,$37.2014,204120948,$36.1327,$37.6294,$35.952
01/24/2020,$37.6547,215303892,$38.042,$38.2574,$36.9507
01/23/2020,$38.1467,294765453,$37.6167,$38.8,$37.0402
01/22/2020,$37.9707,470535215,$38.126,$39.6334,$37.2734
01/21/2020,$36.48,267051916,$35.35,$36.572,$35.2274
01/17/2020,$34.0334,204435948,$33.8407,$34.378,$33.544
01/16/2020,$34.2327,326049587,$32.9167,$34.2974,$32.8113
01/15/2020,$34.5667,260532320,$35.3174,$35.856,$34.4524
01/14/2020,$35.8614,435920482,$36.2837,$36.494,$34.9934
01/13/2020,$34.9907,399518050,$32.9,$35.042,$32.8
01/10/2020,$31.8767,194652353,$32.1193,$32.3293,$31.58
01/09/2020,$32.0893,426947637,$33.14,$33.2533,$31.5247
01/08/2020,$32.8093,467990616,$31.58,$33.2327,$31.2153
01/07/2020,$31.2707,273136963,$30.76,$31.442,$30.2237
01/06/2020,$30.1027,152362424,$29.3647,$30.104,$29.3333
01/03/2020,$29.534,266920367,$29.3667,$30.2667,$29.128
01/02/2020,$28.684,143375718,$28.3,$28.7131,$28.114
12/31/2019,$27.8887,154386823,$27,$28.086,$26.8053
12/30/2019,$27.6467,189018955,$28.586,$28.6,$27.2839
12/27/2019,$28.692,149352330,$29,$29.0207,$28.4073
12/26/2019,$28.7293,159724270,$28.5273,$28.8987,$28.4233
12/24/2019,$28.35,120820740,$27.8907,$28.3647,$27.5125
12/23/2019,$27.948,199992200,$27.452,$28.134,$27.3333
12/20/2019,$27.0393,221778039,$27.3527,$27.5333,$26.679
12/19/2019,$26.936,271804514,$26.488,$27.1233,$26.4333
12/18/2019,$26.21,212045744,$25.3753,$26.348,$25.372
12/17/2019,$25.266,127556561,$25.266,$25.7,$25.06
12/16/2019,$25.4333,273313963,$24.17,$25.574,$24.1667
12/13/2019,$23.8927,98614166,$24.07,$24.3473,$23.6427
12/12/2019,$23.9787,116643107,$23.6613,$24.1827,$23.5487
12/11/2019,$23.5133,103787378,$23.4584,$23.8127,$23.406
12/10/2019,$23.256,132599199,$22.664,$23.382,$22.6207
12/09/2019,$22.6353,135603187,$22.4393,$22.9633,$22.3387
12/06/2019,$22.3927,114283998,$22.3333,$22.5907,$22.318
12/05/2019,$22.0247,56054612,$22.1887,$22.2949,$21.8167
12/04/2019,$22.202,83043783,$22.5167,$22.524,$22.19
12/03/2019,$22.4133,99202090,$22.1747,$22.5273,$22.1457
12/02/2019,$22.3247,91229744,$21.96,$22.4255,$21.9125
11/29/2019,$21.996,36984417,$22.074,$22.084,$21.8333
11/27/2019,$22.086,83451843,$22.0747,$22.262,$21.9047
11/26/2019,$21.928,119343525,$22.3513,$22.3667,$21.8067
11/25/2019,$22.4227,185186457,$22.9547,$22.9713,$22.2973
11/22/2019,$22.2027,253059473,$22.6773,$22.7333,$22
11/21/2019,$23.6553,91650149,$23.634,$24.056,$23.6003
11/20/2019,$23.4813,101009424,$24,$24.08,$23.3047
11/19/2019,$23.968,116041112,$23.45,$23.9993,$23.1867
11/18/2019,$23.3327,66127542,$23.5278,$23.5433,$23.0733
11/15/2019,$23.478,72188409,$23.376,$23.52,$23.224
11/14/2019,$23.29,97075496,$23.074,$23.5893,$22.8607
11/13/2019,$23.074,127017881,$23.6667,$23.7553,$23.012
11/12/2019,$23.3287,110390690,$23.1267,$23.358,$22.936
11/11/2019,$23.006,149905260,$22.93,$23.2793,$22.8
11/08/2019,$22.476,91113269,$22.3,$22.4973,$22.1667
11/07/2019,$22.3693,217010141,$21.9427,$22.7667,$21.868
11/06/2019,$21.772,119113920,$21.2,$21.7813,$20.9667
11/05/2019,$21.148,104151203,$21.308,$21.5673,$21.0745
11/04/2019,$21.1647,131805534,$20.9867,$21.4627,$20.6173
11/01/2019,$20.8873,95758887,$21.088,$21.0987,$20.6533
10/31/2019,$20.9947,76004302,$20.8733,$21.2667,$20.8667
10/30/2019,$21.0007,144627078,$20.8667,$21.2527,$20.6647
10/29/2019,$21.0813,190263955,$21.3327,$21.62,$20.9833
10/28/2019,$21.8473,283054208,$21.836,$22.7227,$21.5067
10/25/2019,$21.8753,450091125,$19.848,$22,$19.7407
10/24/2019,$19.9787,447288226,$19.8913,$20.3287,$19.28
10/23/2019,$16.9787,168242616,$16.9667,$17.076,$16.7567
10/22/2019,$17.0387,69376390,$16.9547,$17.222,$16.7233
10/21/2019,$16.9,76621477,$17.222,$17.3,$16.6787
10/18/2019,$17.13,86304947,$17.38,$17.52,$17.0067
10/17/2019,$17.4647,71685609,$17.5,$17.652,$17.3447
10/16/2019,$17.3167,100564495,$17.1593,$17.4733,$17.128
10/15/2019,$17.1927,97191791,$17.18,$17.3333,$16.9413
10/14/2019,$17.1307,153402823,$16.5267,$17.2367,$16.4753
10/11/2019,$16.526,127322321,$16.4767,$16.7387,$16.454
10/10/2019,$16.316,94701208,$16.352,$16.6187,$16.1053
10/09/2019,$16.302,104025443,$16.088,$16.4863,$16.0433
10/08/2019,$16.0033,130535005,$15.7247,$16.2627,$15.6333
10/07/2019,$15.848,121304294,$15.32,$15.904,$15.2367
10/04/2019,$15.4287,120317640,$15.4407,$15.652,$15.2047
10/03/2019,$15.5353,227066286,$15.4573,$15.632,$14.952
10/02/2019,$16.2087,93848173,$16.2193,$16.31,$15.962
10/01/2019,$16.3127,92944304,$16.1,$16.3967,$15.942
09/30/2019,$16.058,89192370,$16.2,$16.2653,$15.7407
09/27/2019,$16.142,166847617,$16.1467,$16.5807,$15.9153
09/26/2019,$16.1707,181181759,$15.3773,$16.2207,$15.16
09/25/2019,$15.2467,141664219,$14.9707,$15.2653,$14.5573
09/24/2019,$14.8807,194116553,$16.1013,$16.1327,$14.8407
09/23/2019,$16.082,65874417,$16,$16.3453,$15.948
09/20/2019,$16.0413,97593911,$16.4327,$16.4631,$15.8773
09/19/2019,$16.44,73246988,$16.4,$16.5293,$16.3227
09/18/2019,$16.2327,63421513,$16.3333,$16.5446,$16.158
09/17/2019,$16.3193,59203605,$16.1647,$16.3733,$16.0247
09/16/2019,$16.1873,70921405,$16.4,$16.4953,$16.078
09/13/2019,$16.3467,79697135,$16.464,$16.5633,$16.3243
09/12/2019,$16.3913,128718086,$16.5133,$16.9,$16.2933
09/11/2019,$16.4733,150641625,$15.8253,$16.5449,$15.7333
09/10/2019,$15.7027,73255673,$15.3867,$15.7027,$15.2627
09/09/2019,$15.4527,72039999,$15.3333,$15.584,$15.282
09/06/2019,$15.1633,62840549,$15.1467,$15.3093,$15.0113
09/05/2019,$15.3053,111049774,$14.8333,$15.32,$14.7233
09/04/2019,$14.712,86530397,$15.126,$15.2307,$14.6137
09/03/2019,$15.0007,80408150,$14.9387,$15.2633,$14.8773
08/30/2019,$15.0407,139916555,$15.2767,$15.496,$14.9475
08/29/2019,$14.7807,77746521,$14.6,$14.8933,$14.5333
08/28/2019,$14.3727,48579351,$14.246,$14.4833,$14.154
08/27/2019,$14.272,81310864,$14.3827,$14.5867,$14.1353
08/26/2019,$14.3333,75816172,$14.24,$14.3347,$14.1027
08/23/2019,$14.0933,128395496,$14.6647,$14.7447,$14.0667
08/22/2019,$14.81,98474411,$14.8533,$15.0267,$14.548
08/21/2019,$14.722,116996102,$14.8007,$14.8813,$14.5067
08/20/2019,$15.0573,62557874,$15.1747,$15.2727,$14.9693
08/19/2019,$15.122,79676180,$14.9473,$15.1887,$14.78
08/16/2019,$14.6627,78110601,$14.444,$14.816,$14.4013
08/15/2019,$14.376,123479218,$14.724,$14.7707,$14.1033
08/14/2019,$14.6413,143438793,$15.414,$15.4333,$14.446
08/13/2019,$15.6667,73034933,$15.254,$15.7333,$15.17
08/12/2019,$15.2673,69959020,$15.5327,$15.718,$15.25
08/09/2019,$15.6673,58473631,$15.7369,$15.9307,$15.5873
08/08/2019,$15.8867,79115195,$15.63,$15.9867,$15.51
08/07/2019,$15.5613,71647464,$15.1,$15.5713,$15.0533
08/06/2019,$15.3833,83462958,$15.4587,$15.5,$15.05
08/05/2019,$15.2213,105424132,$15.3067,$15.4245,$15.0517
08/02/2019,$15.6227,92047169,$15.4233,$15.7513,$15.282
08/01/2019,$15.59,123892678,$16.1767,$16.3007,$15.4513
07/31/2019,$16.1073,137673051,$16.2,$16.4453,$15.7767
07/30/2019,$16.1507,121635149,$15.5267,$16.224,$15.4787
07/29/2019,$15.718,139099895,$15.1393,$15.7293,$15.0688
07/26/2019,$15.2027,150415425,$15.128,$15.3507,$14.8167
07/25/2019,$15.2547,336273582,$15.5667,$15.6333,$15.0367
07/24/2019,$17.6587,166092517,$17.278,$17.738,$17.2107
07/23/2019,$17.3447,75346777,$17.114,$17.3653,$16.9667
07/22/2019,$17.0453,102694044,$17.25,$17.477,$16.9461
07/19/2019,$17.212,105726097,$17.046,$17.3307,$16.9747
07/18/2019,$16.9027,71467209,$17.0033,$17.05,$16.7923
07/17/2019,$16.9907,146470832,$17.0447,$17.2207,$16.89
07/16/2019,$16.8253,122234774,$16.62,$16.902,$16.5288
07/15/2019,$16.9,165001267,$16.5333,$16.9613,$16.324
07/12/2019,$16.3387,138007746,$15.9833,$16.3587,$15.9807
07/11/2019,$15.9067,112716394,$15.876,$16.1,$15.72
07/10/2019,$15.928,137185971,$15.61,$15.9293,$15.5427
07/09/2019,$15.3373,92862479,$15.2647,$15.4,$15.152
07/08/2019,$15.356,88208086,$15.416,$15.4833,$15.244
07/05/2019,$15.54,105986017,$15.638,$15.6967,$15.3867
07/03/2019,$15.66,213017143,$15.9593,$16.1047,$15.634
07/02/2019,$14.97,138885336,$15.2593,$15.2767,$14.8147
07/01/2019,$15.1447,123569398,$15.3473,$15.54,$15.0853
06/28/2019,$14.8973,102770709,$14.7327,$15.0113,$14.72
06/27/2019,$14.856,95095602,$14.63,$14.86,$14.49
06/26/2019,$14.618,127608056,$14.6873,$15.1487,$14.54
06/25/2019,$14.6507,92731019,$14.9593,$15.0227,$14.6327
06/24/2019,$14.9093,86261522,$14.8827,$15.0573,$14.7347
06/21/2019,$14.7907,123031108,$14.4147,$14.812,$14.3667
06/20/2019,$14.6413,177951811,$14.8667,$15.1267,$14.4233
06/19/2019,$15.0953,98626976,$15.0073,$15.1847,$14.7373
06/18/2019,$14.9827,190736755,$15.248,$15.6493,$14.8373
06/17/2019,$15.002,184751908,$14.3653,$15.1333,$14.2847
06/14/2019,$14.328,111500974,$14.0833,$14.4433,$14.0267
06/13/2019,$14.2607,122523839,$14.0253,$14.3267,$13.834
06/12/2019,$13.9507,227962986,$14.8633,$14.892,$13.9333
06/11/2019,$14.4733,174803013,$14.6096,$14.7267,$14.2333
06/10/2019,$14.192,158775521,$14.0167,$14.4627,$13.934
06/07/2019,$13.6333,240052830,$13.6667,$14.0563,$13.5666
06/06/2019,$13.73,303632098,$13.6293,$14.0667,$13.4533
06/05/2019,$13.106,202661299,$13.2453,$13.4186,$12.7899
